timestamp,site_name,asset_id,sensor_name,value,unit
2024-01-01T16:56:00,PLANT1,Boiler_3,vibration,88.91,unit
2024-01-01T16:57:00,PLANT1,Boiler_3,temperature,79.41,unit
2024-01-01T16:58:00,PLANT1,Boiler_3,temperature,28.13,unit
2024-01-01T16:59:00,MAIN,Chiller_1,pressure,55.43,unit
2024-01-01T17:00:00,MAIN,Chiller_1,pressure,72.57,unit
2024-01-01T17:01:00,MAIN,AHU_2,temperature,79.93,unit
2024-01-01T17:02:00,MAIN,Chiller_1,pressure,91.71,unit
2024-01-01T17:03:00,PLANT1,Boiler_3,pressure,31.75,unit
2024-01-01T17:04:00,MAIN,Chiller_1,temperature,12.33,unit
2024-01-01T17:05:00,PLANT1,Boiler_3,pressure,65.92,unit
2024-01-01T17:06:00,PLANT1,Boiler_3,vibration,99.55,unit
2024-01-01T17:07:00,PLANT1,Boiler_3,vibration,15.08,unit
2024-01-01T17:08:00,PLANT1,Boiler_3,pressure,81.54,unit
2024-01-01T17:09:00,MAIN,AHU_2,temperature,98.31,unit
2024-01-01T17:10:00,MAIN,Chiller_1,temperature,62.72,unit
2024-01-01T17:11:00,PLANT1,Boiler_3,pressure,93.74,unit
2024-01-01T17:12:00,PLANT1,Boiler_3,pressure,28.7,unit
2024-01-01T17:13:00,PLANT1,Boiler_3,vibration,15.99,unit
2024-01-01T17:14:00,MAIN,AHU_2,vibration,70.0,unit
2024-01-01T17:15:00,MAIN,AHU_2,pressure,42.86,unit
2024-01-01T17:16:00,MAIN,Chiller_1,pressure,26.6,unit
2024-01-01T17:17:00,PLANT1,Boiler_3,vibration,44.58,unit
2024-01-01T17:18:00,PLANT1,Boiler_3,pressure,15.15,unit
2024-01-01T17:19:00,MAIN,AHU_2,vibration,19.32,unit
2024-01-01T17:20:00,PLANT1,Boiler_3,vibration,36.26,unit
2024-01-01T17:21:00,PLANT1,Boiler_3,pressure,90.66,unit
2024-01-01T17:22:00,MAIN,AHU_2,pressure,68.09,unit
2024-01-01T17:23:00,MAIN,Chiller_1,temperature,16.8,unit
2024-01-01T17:24:00,PLANT1,Boiler_3,pressure,62.82,unit
2024-01-01T17:25:00,PLANT1,Boiler_3,pressure,11.73,unit
2024-01-01T17:26:00,MAIN,Chiller_1,vibration,50.19,unit
2024-01-01T17:27:00,PLANT1,Boiler_3,temperature,28.11,unit
2024-01-01T17:28:00,PLANT1,Boiler_3,vibration,78.56,unit
2024-01-01T17:29:00,MAIN,Chiller_1,vibration,78.75,unit
2024-01-01T17:30:00,PLANT1,Boiler_3,vibration,76.66,unit
2024-01-01T17:31:00,PLANT1,Boiler_3,pressure,23.3,unit
2024-01-01T17:32:00,MAIN,Chiller_1,temperature,61.66,unit
2024-01-01T17:33:00,MAIN,Chiller_1,pressure,61.03,unit
2024-01-01T17:34:00,PLANT1,Boiler_3,pressure,97.23,unit
2024-01-01T17:35:00,MAIN,Chiller_1,pressure,56.62,unit
2024-01-01T17:36:00,PLANT1,Boiler_3,vibration,65.21,unit
2024-01-01T17:37:00,PLANT1,Boiler_3,temperature,97.94,unit
2024-01-01T17:38:00,PLANT1,Boiler_3,temperature,93.82,unit
2024-01-01T17:39:00,PLANT1,Boiler_3,temperature,25.22,unit
2024-01-01T17:40:00,PLANT1,Boiler_3,vibration,77.26,unit
2024-01-01T17:41:00,MAIN,AHU_2,pressure,74.68,unit
2024-01-01T17:42:00,PLANT1,Boiler_3,pressure,59.62,unit
2024-01-01T17:43:00,MAIN,Chiller_1,pressure,44.88,unit
2024-01-01T17:44:00,PLANT1,Boiler_3,pressure,55.48,unit
2024-01-01T17:45:00,PLANT1,Boiler_3,temperature,53.21,unit
2024-01-01T17:46:00,PLANT1,Boiler_3,vibration,64.67,unit
2024-01-01T17:47:00,PLANT1,Boiler_3,pressure,72.75,unit
2024-01-01T17:48:00,PLANT1,Boiler_3,temperature,65.89,unit
2024-01-01T17:49:00,MAIN,AHU_2,pressure,30.88,unit
2024-01-01T17:50:00,MAIN,AHU_2,pressure,18.49,unit
2024-01-01T17:51:00,PLANT1,Boiler_3,pressure,98.8,unit
2024-01-01T17:52:00,PLANT1,Boiler_3,vibration,16.33,unit
2024-01-01T17:53:00,PLANT1,Boiler_3,vibration,16.8,unit
2024-01-01T17:54:00,MAIN,Chiller_1,pressure,27.53,unit
2024-01-01T17:55:00,PLANT1,Boiler_3,vibration,93.28,unit
2024-01-01T17:56:00,MAIN,AHU_2,pressure,39.83,unit
2024-01-01T17:57:00,PLANT1,Boiler_3,temperature,83.05,unit
2024-01-01T17:58:00,MAIN,AHU_2,pressure,63.16,unit
2024-01-01T17:59:00,PLANT1,Boiler_3,vibration,23.64,unit
2024-01-01T18:00:00,MAIN,Chiller_1,vibration,21.54,unit
2024-01-01T18:01:00,MAIN,AHU_2,pressure,77.29,unit
2024-01-01T18:02:00,MAIN,Chiller_1,pressure,65.39,unit
2024-01-01T18:03:00,MAIN,Chiller_1,vibration,75.82,unit
2024-01-01T18:04:00,PLANT1,Boiler_3,vibration,86.58,unit
2024-01-01T18:05:00,MAIN,Chiller_1,pressure,82.45,unit
2024-01-01T18:06:00,PLANT1,Boiler_3,temperature,31.27,unit
2024-01-01T18:07:00,MAIN,Chiller_1,pressure,83.35,unit
2024-01-01T18:08:00,PLANT1,Boiler_3,vibration,88.11,unit
2024-01-01T18:09:00,MAIN,Chiller_1,vibration,68.8,unit
2024-01-01T18:10:00,PLANT1,Boiler_3,pressure,91.97,unit
2024-01-01T18:11:00,PLANT1,Boiler_3,temperature,86.27,unit
2024-01-01T18:12:00,MAIN,AHU_2,pressure,51.12,unit
2024-01-01T18:13:00,MAIN,Chiller_1,temperature,26.72,unit
2024-01-01T18:14:00,PLANT1,Boiler_3,vibration,79.13,unit
2024-01-01T18:15:00,MAIN,AHU_2,temperature,20.47,unit
2024-01-01T18:16:00,MAIN,Chiller_1,temperature,11.06,unit
2024-01-01T18:17:00,PLANT1,Boiler_3,pressure,11.09,unit
2024-01-01T18:18:00,MAIN,AHU_2,temperature,11.32,unit
2024-01-01T18:19:00,MAIN,Chiller_1,vibration,56.96,unit
2024-01-01T18:20:00,PLANT1,Boiler_3,pressure,70.85,unit
2024-01-01T18:21:00,MAIN,Chiller_1,vibration,65.75,unit
2024-01-01T18:22:00,PLANT1,Boiler_3,temperature,72.98,unit
2024-01-01T18:23:00,PLANT1,Boiler_3,vibration,34.38,unit
2024-01-01T18:24:00,MAIN,Chiller_1,temperature,48.54,unit
2024-01-01T18:25:00,MAIN,Chiller_1,vibration,73.49,unit
2024-01-01T18:26:00,MAIN,AHU_2,pressure,49.24,unit
2024-01-01T18:27:00,PLANT1,Boiler_3,pressure,62.4,unit
2024-01-01T18:28:00,PLANT1,Boiler_3,vibration,18.65,unit
2024-01-01T18:29:00,PLANT1,Boiler_3,temperature,55.4,unit
2024-01-01T18:30:00,PLANT1,Boiler_3,temperature,74.58,unit
2024-01-01T18:31:00,PLANT1,Boiler_3,temperature,88.13,unit
2024-01-01T18:32:00,PLANT1,Boiler_3,pressure,47.97,unit
2024-01-01T18:33:00,MAIN,Chiller_1,temperature,36.5,unit
2024-01-01T18:34:00,PLANT1,Boiler_3,pressure,33.68,unit
2024-01-01T18:35:00,MAIN,AHU_2,pressure,43.87,unit
2024-01-01T18:36:00,MAIN,AHU_2,vibration,16.88,unit
2024-01-01T18:37:00,MAIN,Chiller_1,temperature,93.35,unit
2024-01-01T18:38:00,PLANT1,Boiler_3,temperature,19.23,unit
2024-01-01T18:39:00,MAIN,Chiller_1,vibration,96.76,unit
2024-01-01T18:40:00,PLANT1,Boiler_3,temperature,65.4,unit
2024-01-01T18:41:00,MAIN,AHU_2,temperature,25.0,unit
2024-01-01T18:42:00,PLANT1,Boiler_3,temperature,16.4,unit
2024-01-01T18:43:00,PLANT1,Boiler_3,pressure,59.31,unit
2024-01-01T18:44:00,PLANT1,Boiler_3,temperature,48.03,unit
2024-01-01T18:45:00,PLANT1,Boiler_3,pressure,33.99,unit
2024-01-01T18:46:00,MAIN,AHU_2,pressure,88.58,unit
2024-01-01T18:47:00,PLANT1,Boiler_3,vibration,40.24,unit
2024-01-01T18:48:00,PLANT1,Boiler_3,temperature,61.17,unit
2024-01-01T18:49:00,MAIN,AHU_2,temperature,20.01,unit
2024-01-01T18:50:00,MAIN,AHU_2,pressure,82.79,unit
2024-01-01T18:51:00,PLANT1,Boiler_3,pressure,27.77,unit
2024-01-01T18:52:00,MAIN,Chiller_1,temperature,89.57,unit
2024-01-01T18:53:00,MAIN,Chiller_1,vibration,57.58,unit
2024-01-01T18:54:00,PLANT1,Boiler_3,vibration,88.12,unit
2024-01-01T18:55:00,PLANT1,Boiler_3,vibration,34.75,unit
2024-01-01T18:56:00,MAIN,AHU_2,pressure,94.86,unit
2024-01-01T18:57:00,MAIN,AHU_2,vibration,34.25,unit
2024-01-01T18:58:00,MAIN,Chiller_1,pressure,51.56,unit
2024-01-01T18:59:00,MAIN,Chiller_1,vibration,82.2,unit
2024-01-01T19:00:00,MAIN,Chiller_1,temperature,22.6,unit
2024-01-01T19:01:00,PLANT1,Boiler_3,vibration,70.45,unit
2024-01-01T19:02:00,PLANT1,Boiler_3,vibration,82.37,unit
2024-01-01T19:03:00,PLANT1,Boiler_3,vibration,77.41,unit
2024-01-01T19:04:00,PLANT1,Boiler_3,vibration,57.75,unit
2024-01-01T19:05:00,PLANT1,Boiler_3,vibration,27.43,unit
2024-01-01T19:06:00,PLANT1,Boiler_3,pressure,79.91,unit
2024-01-01T19:07:00,PLANT1,Boiler_3,temperature,88.11,unit
2024-01-01T19:08:00,PLANT1,Boiler_3,temperature,62.95,unit
2024-01-01T19:09:00,MAIN,AHU_2,pressure,29.86,unit
2024-01-01T19:10:00,MAIN,AHU_2,pressure,90.75,unit
2024-01-01T19:11:00,PLANT1,Boiler_3,temperature,42.38,unit
2024-01-01T19:12:00,PLANT1,Boiler_3,pressure,97.89,unit
2024-01-01T19:13:00,PLANT1,Boiler_3,pressure,42.93,unit
2024-01-01T19:14:00,MAIN,Chiller_1,vibration,49.55,unit
2024-01-01T19:15:00,MAIN,AHU_2,pressure,76.26,unit
2024-01-01T19:16:00,PLANT1,Boiler_3,pressure,45.05,unit
2024-01-01T19:17:00,PLANT1,Boiler_3,temperature,64.83,unit
2024-01-01T19:18:00,MAIN,Chiller_1,temperature,56.85,unit
2024-01-01T19:19:00,PLANT1,Boiler_3,temperature,83.28,unit
2024-01-01T19:20:00,PLANT1,Boiler_3,temperature,93.35,unit
2024-01-01T19:21:00,PLANT1,Boiler_3,temperature,74.87,unit
2024-01-01T19:22:00,MAIN,Chiller_1,pressure,37.44,unit
2024-01-01T19:23:00,PLANT1,Boiler_3,vibration,92.31,unit
2024-01-01T19:24:00,MAIN,AHU_2,temperature,83.24,unit
2024-01-01T19:25:00,PLANT1,Boiler_3,vibration,53.31,unit
2024-01-01T19:26:00,MAIN,AHU_2,vibration,92.16,unit
2024-01-01T19:27:00,MAIN,Chiller_1,vibration,64.08,unit
2024-01-01T19:28:00,MAIN,AHU_2,pressure,44.0,unit
2024-01-01T19:29:00,PLANT1,Boiler_3,pressure,59.95,unit
2024-01-01T19:30:00,PLANT1,Boiler_3,pressure,89.31,unit
2024-01-01T19:31:00,PLANT1,Boiler_3,pressure,13.51,unit
2024-01-01T19:32:00,MAIN,Chiller_1,temperature,43.52,unit
2024-01-01T19:33:00,PLANT1,Boiler_3,vibration,87.54,unit
2024-01-01T19:34:00,PLANT1,Boiler_3,pressure,12.89,unit
2024-01-01T19:35:00,MAIN,AHU_2,temperature,77.78,unit
2024-01-01T19:36:00,MAIN,AHU_2,vibration,60.35,unit
2024-01-01T19:37:00,PLANT1,Boiler_3,pressure,80.67,unit
2024-01-01T19:38:00,PLANT1,Boiler_3,temperature,73.06,unit
2024-01-01T19:39:00,PLANT1,Boiler_3,temperature,75.83,unit
2024-01-01T19:40:00,PLANT1,Boiler_3,vibration,47.06,unit
2024-01-01T19:41:00,PLANT1,Boiler_3,temperature,59.17,unit
2024-01-01T19:42:00,PLANT1,Boiler_3,temperature,86.74,unit
2024-01-01T19:43:00,MAIN,Chiller_1,temperature,80.03,unit
2024-01-01T19:44:00,PLANT1,Boiler_3,pressure,92.06,unit
2024-01-01T19:45:00,MAIN,AHU_2,pressure,85.3,unit
2024-01-01T19:46:00,MAIN,Chiller_1,pressure,59.6,unit
2024-01-01T19:47:00,MAIN,AHU_2,temperature,34.51,unit
2024-01-01T19:48:00,MAIN,AHU_2,pressure,81.28,unit
2024-01-01T19:49:00,MAIN,Chiller_1,pressure,27.63,unit
2024-01-01T19:50:00,MAIN,AHU_2,vibration,70.64,unit
2024-01-01T19:51:00,MAIN,Chiller_1,vibration,82.03,unit
2024-01-01T19:52:00,PLANT1,Boiler_3,temperature,43.83,unit
2024-01-01T19:53:00,PLANT1,Boiler_3,temperature,70.23,unit
2024-01-01T19:54:00,MAIN,Chiller_1,temperature,34.12,unit
2024-01-01T19:55:00,PLANT1,Boiler_3,vibration,63.99,unit
2024-01-01T19:56:00,MAIN,AHU_2,vibration,77.26,unit
2024-01-01T19:57:00,MAIN,Chiller_1,vibration,35.98,unit
2024-01-01T19:58:00,MAIN,Chiller_1,vibration,43.04,unit
2024-01-01T19:59:00,MAIN,AHU_2,pressure,38.21,unit
2024-01-01T20:00:00,MAIN,AHU_2,vibration,86.41,unit
2024-01-01T20:01:00,MAIN,Chiller_1,pressure,80.96,unit
2024-01-01T20:02:00,MAIN,Chiller_1,temperature,32.86,unit
2024-01-01T20:03:00,MAIN,AHU_2,temperature,48.39,unit
2024-01-01T20:04:00,PLANT1,Boiler_3,pressure,31.86,unit
2024-01-01T20:05:00,MAIN,Chiller_1,vibration,53.39,unit
2024-01-01T20:06:00,MAIN,Chiller_1,vibration,86.05,unit
2024-01-01T20:07:00,PLANT1,Boiler_3,temperature,66.84,unit
2024-01-01T20:08:00,MAIN,AHU_2,pressure,93.68,unit
2024-01-01T20:09:00,MAIN,Chiller_1,temperature,47.16,unit
2024-01-01T20:10:00,PLANT1,Boiler_3,pressure,71.03,unit
2024-01-01T20:11:00,MAIN,AHU_2,temperature,90.06,unit
2024-01-01T20:12:00,MAIN,AHU_2,vibration,69.76,unit
2024-01-01T20:13:00,MAIN,AHU_2,pressure,48.6,unit
2024-01-01T20:14:00,PLANT1,Boiler_3,vibration,61.41,unit
2024-01-01T20:15:00,MAIN,AHU_2,temperature,84.78,unit
2024-01-01T20:16:00,PLANT1,Boiler_3,temperature,43.51,unit
2024-01-01T20:17:00,PLANT1,Boiler_3,temperature,43.47,unit
2024-01-01T20:18:00,PLANT1,Boiler_3,vibration,74.71,unit
2024-01-01T20:19:00,MAIN,Chiller_1,pressure,90.88,unit
2024-01-01T20:20:00,PLANT1,Boiler_3,temperature,57.4,unit
2024-01-01T20:21:00,PLANT1,Boiler_3,temperature,23.1,unit
2024-01-01T20:22:00,MAIN,AHU_2,vibration,42.56,unit
2024-01-01T20:23:00,PLANT1,Boiler_3,temperature,13.4,unit
2024-01-01T20:24:00,MAIN,Chiller_1,temperature,65.67,unit
2024-01-01T20:25:00,PLANT1,Boiler_3,pressure,45.62,unit
2024-01-01T20:26:00,MAIN,AHU_2,temperature,94.31,unit
2024-01-01T20:27:00,PLANT1,Boiler_3,vibration,54.84,unit
2024-01-01T20:28:00,MAIN,AHU_2,temperature,80.71,unit
2024-01-01T20:29:00,MAIN,AHU_2,pressure,92.64,unit
2024-01-01T20:30:00,PLANT1,Boiler_3,pressure,63.39,unit
2024-01-01T20:31:00,MAIN,Chiller_1,temperature,90.57,unit
2024-01-01T20:32:00,MAIN,AHU_2,vibration,74.21,unit
2024-01-01T20:33:00,MAIN,AHU_2,temperature,21.6,unit
2024-01-01T20:34:00,MAIN,Chiller_1,temperature,19.27,unit
2024-01-01T20:35:00,MAIN,AHU_2,pressure,47.2,unit
2024-01-01T20:36:00,PLANT1,Boiler_3,pressure,26.05,unit
2024-01-01T20:37:00,MAIN,AHU_2,temperature,86.23,unit
2024-01-01T20:38:00,MAIN,Chiller_1,vibration,22.53,unit
2024-01-01T20:39:00,PLANT1,Boiler_3,vibration,90.27,unit
2024-01-01T20:40:00,MAIN,AHU_2,temperature,19.15,unit
2024-01-01T20:41:00,PLANT1,Boiler_3,pressure,86.85,unit
2024-01-01T20:42:00,MAIN,AHU_2,temperature,25.08,unit
2024-01-01T20:43:00,PLANT1,Boiler_3,pressure,53.26,unit
2024-01-01T20:44:00,MAIN,AHU_2,temperature,19.58,unit
2024-01-01T20:45:00,MAIN,Chiller_1,pressure,82.47,unit
2024-01-01T20:46:00,MAIN,Chiller_1,temperature,61.94,unit
2024-01-01T20:47:00,MAIN,Chiller_1,pressure,95.11,unit
2024-01-01T20:48:00,MAIN,AHU_2,temperature,58.95,unit
2024-01-01T20:49:00,MAIN,Chiller_1,vibration,76.55,unit
2024-01-01T20:50:00,PLANT1,Boiler_3,vibration,76.6,unit
2024-01-01T20:51:00,MAIN,AHU_2,vibration,46.78,unit
2024-01-01T20:52:00,PLANT1,Boiler_3,pressure,35.86,unit
2024-01-01T20:53:00,MAIN,AHU_2,temperature,55.89,unit
2024-01-01T20:54:00,MAIN,AHU_2,vibration,63.6,unit
2024-01-01T20:55:00,PLANT1,Boiler_3,temperature,72.14,unit
2024-01-01T20:56:00,PLANT1,Boiler_3,temperature,72.02,unit
2024-01-01T20:57:00,PLANT1,Boiler_3,vibration,68.56,unit
2024-01-01T20:58:00,MAIN,AHU_2,temperature,99.91,unit
2024-01-01T20:59:00,PLANT1,Boiler_3,pressure,37.49,unit
2024-01-01T21:00:00,MAIN,AHU_2,pressure,79.07,unit
2024-01-01T21:01:00,MAIN,AHU_2,vibration,60.73,unit
2024-01-01T21:02:00,PLANT1,Boiler_3,temperature,45.32,unit
2024-01-01T21:03:00,MAIN,AHU_2,temperature,67.31,unit
2024-01-01T21:04:00,PLANT1,Boiler_3,vibration,83.08,unit
2024-01-01T21:05:00,MAIN,Chiller_1,vibration,97.46,unit
2024-01-01T21:06:00,MAIN,AHU_2,temperature,21.2,unit
2024-01-01T21:07:00,PLANT1,Boiler_3,temperature,47.63,unit
2024-01-01T21:08:00,MAIN,AHU_2,pressure,39.7,unit
2024-01-01T21:09:00,PLANT1,Boiler_3,temperature,27.25,unit
2024-01-01T21:10:00,MAIN,AHU_2,vibration,77.37,unit
2024-01-01T21:11:00,MAIN,Chiller_1,vibration,54.98,unit
2024-01-01T21:12:00,MAIN,Chiller_1,pressure,29.82,unit
2024-01-01T21:13:00,PLANT1,Boiler_3,pressure,89.01,unit
2024-01-01T21:14:00,PLANT1,Boiler_3,temperature,98.71,unit
2024-01-01T21:15:00,MAIN,Chiller_1,vibration,12.08,unit
2024-01-01T21:16:00,MAIN,AHU_2,vibration,88.22,unit
2024-01-01T21:17:00,PLANT1,Boiler_3,pressure,39.15,unit
2024-01-01T21:18:00,MAIN,Chiller_1,pressure,26.78,unit
2024-01-01T21:19:00,MAIN,Chiller_1,pressure,35.55,unit
2024-01-01T21:20:00,MAIN,Chiller_1,temperature,25.43,unit
2024-01-01T21:21:00,PLANT1,Boiler_3,pressure,83.35,unit
2024-01-01T21:22:00,MAIN,AHU_2,temperature,77.05,unit
2024-01-01T21:23:00,PLANT1,Boiler_3,vibration,17.68,unit
2024-01-01T21:24:00,MAIN,AHU_2,temperature,44.43,unit
2024-01-01T21:25:00,MAIN,Chiller_1,pressure,20.63,unit
2024-01-01T21:26:00,MAIN,Chiller_1,pressure,52.52,unit
2024-01-01T21:27:00,PLANT1,Boiler_3,vibration,60.27,unit
2024-01-01T21:28:00,PLANT1,Boiler_3,pressure,59.24,unit
2024-01-01T21:29:00,PLANT1,Boiler_3,vibration,70.13,unit
2024-01-01T21:30:00,MAIN,Chiller_1,temperature,17.98,unit
2024-01-01T21:31:00,PLANT1,Boiler_3,vibration,27.29,unit
2024-01-01T21:32:00,PLANT1,Boiler_3,vibration,70.39,unit
2024-01-01T21:33:00,MAIN,Chiller_1,temperature,87.89,unit
2024-01-01T21:34:00,PLANT1,Boiler_3,temperature,57.55,unit
2024-01-01T21:35:00,MAIN,Chiller_1,pressure,36.62,unit
2024-01-01T21:36:00,MAIN,Chiller_1,vibration,78.28,unit
2024-01-01T21:37:00,MAIN,Chiller_1,vibration,59.39,unit
2024-01-01T21:38:00,MAIN,AHU_2,vibration,98.31,unit
2024-01-01T21:39:00,PLANT1,Boiler_3,pressure,39.95,unit
2024-01-01T21:40:00,MAIN,Chiller_1,temperature,53.39,unit
2024-01-01T21:41:00,MAIN,AHU_2,temperature,55.0,unit
2024-01-01T21:42:00,MAIN,AHU_2,pressure,54.79,unit
2024-01-01T21:43:00,MAIN,Chiller_1,temperature,60.53,unit
2024-01-01T21:44:00,PLANT1,Boiler_3,vibration,84.31,unit
2024-01-01T21:45:00,PLANT1,Boiler_3,pressure,77.71,unit
2024-01-01T21:46:00,PLANT1,Boiler_3,vibration,93.3,unit
2024-01-01T21:47:00,PLANT1,Boiler_3,temperature,70.49,unit
2024-01-01T21:48:00,PLANT1,Boiler_3,pressure,77.24,unit
2024-01-01T21:49:00,MAIN,AHU_2,temperature,81.29,unit
2024-01-01T21:50:00,PLANT1,Boiler_3,vibration,45.55,unit
2024-01-01T21:51:00,MAIN,AHU_2,vibration,94.3,unit
2024-01-01T21:52:00,PLANT1,Boiler_3,vibration,74.02,unit
2024-01-01T21:53:00,MAIN,AHU_2,temperature,33.8,unit
2024-01-01T21:54:00,MAIN,Chiller_1,vibration,92.07,unit
2024-01-01T21:55:00,PLANT1,Boiler_3,temperature,72.77,unit
2024-01-01T21:56:00,MAIN,Chiller_1,vibration,81.22,unit
2024-01-01T21:57:00,PLANT1,Boiler_3,vibration,15.42,unit
2024-01-01T21:58:00,PLANT1,Boiler_3,pressure,20.83,unit
2024-01-01T21:59:00,MAIN,Chiller_1,vibration,10.2,unit
2024-01-01T22:00:00,PLANT1,Boiler_3,pressure,58.5,unit
2024-01-01T22:01:00,PLANT1,Boiler_3,temperature,74.74,unit
2024-01-01T22:02:00,MAIN,AHU_2,vibration,75.59,unit
2024-01-01T22:03:00,MAIN,Chiller_1,pressure,54.0,unit
2024-01-01T22:04:00,PLANT1,Boiler_3,temperature,78.21,unit
2024-01-01T22:05:00,MAIN,AHU_2,temperature,46.78,unit
2024-01-01T22:06:00,MAIN,Chiller_1,vibration,51.89,unit
2024-01-01T22:07:00,MAIN,AHU_2,vibration,24.6,unit
2024-01-01T22:08:00,PLANT1,Boiler_3,temperature,81.4,unit
2024-01-01T22:09:00,MAIN,Chiller_1,vibration,32.8,unit
2024-01-01T22:10:00,MAIN,Chiller_1,temperature,90.88,unit
2024-01-01T22:11:00,MAIN,AHU_2,vibration,30.51,unit
2024-01-01T22:12:00,MAIN,Chiller_1,temperature,27.11,unit
2024-01-01T22:13:00,PLANT1,Boiler_3,temperature,32.62,unit
2024-01-01T22:14:00,MAIN,Chiller_1,pressure,93.66,unit
2024-01-01T22:15:00,MAIN,AHU_2,temperature,11.08,unit
2024-01-01T22:16:00,PLANT1,Boiler_3,vibration,93.5,unit
2024-01-01T22:17:00,PLANT1,Boiler_3,vibration,57.23,unit
2024-01-01T22:18:00,PLANT1,Boiler_3,temperature,13.11,unit
2024-01-01T22:19:00,PLANT1,Boiler_3,temperature,88.11,unit
2024-01-01T22:20:00,MAIN,AHU_2,temperature,97.78,unit
2024-01-01T22:21:00,MAIN,Chiller_1,pressure,45.18,unit
2024-01-01T22:22:00,MAIN,AHU_2,vibration,49.35,unit
2024-01-01T22:23:00,MAIN,AHU_2,pressure,43.41,unit
2024-01-01T22:24:00,MAIN,Chiller_1,vibration,49.37,unit
2024-01-01T22:25:00,MAIN,AHU_2,temperature,25.05,unit
2024-01-01T22:26:00,PLANT1,Boiler_3,vibration,83.67,unit
2024-01-01T22:27:00,MAIN,AHU_2,pressure,50.9,unit
2024-01-01T22:28:00,MAIN,AHU_2,temperature,99.29,unit
2024-01-01T22:29:00,PLANT1,Boiler_3,vibration,34.05,unit
2024-01-01T22:30:00,MAIN,AHU_2,temperature,39.38,unit
2024-01-01T22:31:00,MAIN,AHU_2,pressure,53.74,unit
2024-01-01T22:32:00,PLANT1,Boiler_3,pressure,47.97,unit
2024-01-01T22:33:00,MAIN,Chiller_1,temperature,43.07,unit
2024-01-01T22:34:00,MAIN,Chiller_1,pressure,30.13,unit
2024-01-01T22:35:00,PLANT1,Boiler_3,pressure,70.83,unit
2024-01-01T22:36:00,PLANT1,Boiler_3,pressure,90.98,unit
2024-01-01T22:37:00,MAIN,Chiller_1,vibration,61.25,unit
2024-01-01T22:38:00,PLANT1,Boiler_3,vibration,69.85,unit
2024-01-01T22:39:00,PLANT1,Boiler_3,vibration,16.56,unit
2024-01-01T22:40:00,MAIN,Chiller_1,temperature,12.4,unit
2024-01-01T22:41:00,MAIN,Chiller_1,pressure,91.19,unit
2024-01-01T22:42:00,MAIN,AHU_2,vibration,18.43,unit
2024-01-01T22:43:00,MAIN,AHU_2,temperature,18.77,unit
2024-01-01T22:44:00,MAIN,AHU_2,vibration,65.56,unit
2024-01-01T22:45:00,MAIN,Chiller_1,temperature,56.61,unit
2024-01-01T22:46:00,PLANT1,Boiler_3,temperature,67.6,unit
2024-01-01T22:47:00,MAIN,Chiller_1,pressure,86.22,unit
2024-01-01T22:48:00,MAIN,AHU_2,pressure,45.79,unit
2024-01-01T22:49:00,PLANT1,Boiler_3,temperature,32.15,unit
2024-01-01T22:50:00,MAIN,AHU_2,pressure,59.03,unit
2024-01-01T22:51:00,MAIN,AHU_2,vibration,81.16,unit
2024-01-01T22:52:00,MAIN,Chiller_1,temperature,36.84,unit
2024-01-01T22:53:00,PLANT1,Boiler_3,pressure,82.92,unit
2024-01-01T22:54:00,PLANT1,Boiler_3,vibration,45.93,unit
2024-01-01T22:55:00,PLANT1,Boiler_3,temperature,67.82,unit
2024-01-01T22:56:00,MAIN,AHU_2,temperature,15.09,unit
2024-01-01T22:57:00,MAIN,Chiller_1,temperature,89.61,unit
2024-01-01T22:58:00,PLANT1,Boiler_3,pressure,70.84,unit
2024-01-01T22:59:00,MAIN,Chiller_1,temperature,31.81,unit
2024-01-01T23:00:00,PLANT1,Boiler_3,vibration,15.19,unit
2024-01-01T23:01:00,MAIN,AHU_2,temperature,93.92,unit
2024-01-01T23:02:00,PLANT1,Boiler_3,pressure,20.98,unit
2024-01-01T23:03:00,PLANT1,Boiler_3,vibration,47.1,unit
2024-01-01T23:04:00,PLANT1,Boiler_3,vibration,23.36,unit
2024-01-01T23:05:00,PLANT1,Boiler_3,temperature,87.29,unit
2024-01-01T23:06:00,MAIN,AHU_2,temperature,43.89,unit
2024-01-01T23:07:00,MAIN,AHU_2,vibration,29.16,unit
2024-01-01T23:08:00,PLANT1,Boiler_3,vibration,31.47,unit
2024-01-01T23:09:00,MAIN,Chiller_1,pressure,13.6,unit
2024-01-01T23:10:00,MAIN,AHU_2,temperature,30.79,unit
2024-01-01T23:11:00,MAIN,Chiller_1,pressure,77.06,unit
2024-01-01T23:12:00,PLANT1,Boiler_3,temperature,26.89,unit
2024-01-01T23:13:00,PLANT1,Boiler_3,vibration,12.06,unit
2024-01-01T23:14:00,MAIN,Chiller_1,vibration,52.6,unit
2024-01-01T23:15:00,PLANT1,Boiler_3,vibration,91.77,unit
2024-01-01T23:16:00,MAIN,AHU_2,vibration,45.61,unit
2024-01-01T23:17:00,PLANT1,Boiler_3,pressure,63.64,unit
2024-01-01T23:18:00,MAIN,AHU_2,pressure,24.12,unit
2024-01-01T23:19:00,PLANT1,Boiler_3,temperature,80.56,unit
2024-01-01T23:20:00,PLANT1,Boiler_3,temperature,22.45,unit
